elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\httpcomponents\httpcomponents-core\4.3.3\httpcomponents-core-4.3.3.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\httpcomponents\httpcore\4.2.5\httpcore-4.2.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\httpcomponents\httpcore\4.3.3\httpcore-4.3.3.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\httpcomponents\httpmime\4.2.6\httpmime-4.2.6.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\httpcomponents\project\7\project-7.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\james\apache-mime4j-core\0.7.2\apache-mime4j-core-0.7.2.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\james\apache-mime4j-dom\0.7.2\apache-mime4j-dom-0.7.2.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\james\apache-mime4j-project\0.7.2\apache-mime4j-project-0.7.2.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\james\james-project\1.8\james-project-1.8.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\maven\maven-parent\16\maven-parent-16.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\maven\scm\maven-scm\1.4\maven-scm-1.4.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\maven\scm\maven-scm-api\1.4\maven-scm-api-1.4.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\maven\scm\maven-scm-provider-svn-commons\1.4\maven-scm-provider-svn-commons-1.4.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\maven\scm\maven-scm-provider-svnexe\1.4\maven-scm-provider-svnexe-1.4.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\maven\scm\maven-scm-providers\1.4\maven-scm-providers-1.4.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\maven\scm\maven-scm-providers-svn\1.4\maven-scm-providers-svn-1.4.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\opennlp\opennlp\1.5.3\opennlp-1.5.3.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\opennlp\opennlp-maxent\3.0.3\opennlp-maxent-3.0.3.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\opennlp\opennlp-tools\1.5.3\opennlp-tools-1.5.3.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\pdfbox\fontbox\1.8.10\fontbox-1.8.10.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\pdfbox\jempbox\1.8.10\jempbox-1.8.10.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\pdfbox\pdfbox\1.8.10\pdfbox-1.8.10.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\pdfbox\pdfbox-parent\1.8.10\pdfbox-parent-1.8.10.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\poi\poi\3.13-beta1\poi-3.13-beta1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\poi\poi-ooxml\3.13-beta1\poi-ooxml-3.13-beta1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\poi\poi-ooxml-schemas\3.13-beta1\poi-ooxml-schemas-3.13-beta1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\poi\poi-scratchpad\3.13-beta1\poi-scratchpad-3.13-beta1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\sis\core\0.5\core-0.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\sis\core\sis-metadata\0.5\sis-metadata-0.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\sis\core\sis-referencing\0.5\sis-referencing-0.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\sis\core\sis-utility\0.5\sis-utility-0.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\sis\parent\0.5\parent-0.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\sis\storage\0.5\storage-0.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\sis\storage\sis-netcdf\0.5\sis-netcdf-0.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\sis\storage\sis-storage\0.5\sis-storage-0.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\tika\tika-core\1.10\tika-core-1.10.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\tika\tika-core\1.5\tika-core-1.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\tika\tika-parent\1.10\tika-parent-1.10.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\tika\tika-parent\1.5\tika-parent-1.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\tika\tika-parsers\1.10\tika-parsers-1.10.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\xmlbeans\xmlbeans\2.6.0\xmlbeans-2.6.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\apache\xmlbeans\xmlbeans\2.6.0\xmlbeans-2.6.0.pom.md5
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\aspectj\aspectjrt\1.8.0\aspectjrt-1.8.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\bouncycastle\bcmail-jdk15on\1.52\bcmail-jdk15on-1.52.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\bouncycastle\bcpkix-jdk15on\1.52\bcpkix-jdk15on-1.52.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\bouncycastle\bcprov-jdk15on\1.52\bcprov-jdk15on-1.52.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\ccil\cowan\tagsoup\tagsoup\1.2.1\tagsoup-1.2.1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\codehaus\plexus\plexus\1.0.12\plexus-1.0.12.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\codehaus\plexus\plexus-utils\1.5.6\plexus-utils-1.5.6.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\codelibs\jhighlight\1.0.2\jhighlight-1.0.2.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\elasticsearch\elasticsearch-mapper-attachments\3.0.0\elasticsearch-mapper-attachments-3.0.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\elasticsearch\parent\2.0.0-beta1\parent-2.0.0-beta1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\elasticsearch\plugin\plugins\2.0.0-beta1\plugins-2.0.0-beta1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\gagravarr\vorbis-java-core\0.6\vorbis-java-core-0.6.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\gagravarr\vorbis-java-parent\0.6\vorbis-java-parent-0.6.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\gagravarr\vorbis-java-tika\0.6\vorbis-java-tika-0.6.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\itadaki\bzip2\0.9.1\bzip2-0.9.1.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\jdom\jdom2\2.0.4\jdom2-2.0.4.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\jsoup\jsoup\1.7.2\jsoup-1.7.2.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\opengis\geoapi\3.0.0\geoapi-3.0.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\opengis\geoapi-parent\3.0.0\geoapi-parent-3.0.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\quartz-scheduler\quartz\2.2.0\quartz-2.2.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\quartz-scheduler\quartz-parent\2.2.0\quartz-parent-2.2.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\slf4j\jcl-over-slf4j\1.7.7\jcl-over-slf4j-1.7.7.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\slf4j\slf4j-api\1.6.2\slf4j-api-1.6.2.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\slf4j\slf4j-parent\1.6.2\slf4j-parent-1.6.2.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\slf4j\slf4j-parent\1.7.7\slf4j-parent-1.7.7.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\sonatype\oss\oss-parent\3\oss-parent-3.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\sonatype\oss\oss-parent\7\oss-parent-7.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\sonatype\oss\oss-parent\9\oss-parent-9.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\org\tukaani\xz\1.5\xz-1.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\regexp\regexp\1.3\regexp-1.3.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\rome\rome\1.0\rome-1.0.pom
scribe-1.3.7.jar#LATEST#org.scribe#scribe#C:\New folder\PomResolver\output\libs\libs\commons-codec\commons-codec\1.4\commons-codec-1.4.pom
scribe-1.3.7.jar#LATEST#org.scribe#scribe#C:\New folder\PomResolver\output\libs\libs\org\apache\apache\4\apache-4.pom
scribe-1.3.7.jar#LATEST#org.scribe#scribe#C:\New folder\PomResolver\output\libs\libs\org\apache\commons\commons-parent\11\commons-parent-11.pom
scribe-1.3.7.jar#LATEST#org.scribe#scribe#C:\New folder\PomResolver\output\libs\libs\org\scribe\scribe\1.3.7\scribe-1.3.7.pom
scribe-1.3.7.jar#LATEST#org.scribe#scribe#C:\New folder\PomResolver\output\libs\libs\org\sonatype\oss\oss-parent\5\oss-parent-5.pom
